Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,N_KH_120402_01,KH,PT,0
2016,N_KH_120402_01,KH,PT,0
2017,N_KH_120402_01,KH,PT,0
2018,N_KH_120402_01,KH,PT,2
2019,N_KH_120402_01,KH,PT,3
2020,N_KH_120402_01,KH,PT,5
