Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,33.84
2016,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,37.1
2017,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,34.28
2018,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,49.46
2019,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,34.84
2020,៧.២.១ ថាមពលកកើតឡើងវិញ,,PT,33.0
