Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,0
2016,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,0
2017,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,0
2018,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,2
2019,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,3
2020,១២.៤.២ ភាគរយនៃការកាត់បន្ថយការសាយភាយសារធាតុបារតសាយភាយចូលទៅក្នុងបរិស្ថាន,,PT,5
