Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,10
2016,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,10
2017,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,10
2018,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,10
2019,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,20
2020,១១.៦.២ ភាគរយនៃការកាត់បន្ថយការប្រើប្រាស់ថង់ប្លាស្ទិច,KH,PT,20
